HEHOUSUT,HWHHWGT,GTMETSTA,HEFAMINC,HRNUMHOU,HRHTYPE,PRTAGE,PEMARITL,PENATVTY,PRINUSYR,PRHRUSL,HUBUS,PEMJOT,PEMJNUM,PEHRFTPT,PEHRACTT,PRAGNA,PRNMCHLD,PECYC,PECERT1,target,PRCITSHP_2,PRCITSHP_3,PRCITSHP_4,PRCITSHP_5,PEHRRSN2_1,PEHRRSN2_2,PEHRRSN2_3,PEHRRSN2_4,PEHRRSN2_5,PEHRRSN2_6,PEHRRSN2_7,PRMJIND1_2,PRMJIND1_3,PRMJIND1_4,PRMJIND1_5,PRMJIND1_6,PRMJIND1_7,PRMJIND1_8,PRMJIND1_9,PRMJIND1_10,PRMJIND1_11,PRMJIND1_12,PRMJIND1_13,PRMJOCC1_2,PRMJOCC1_3,PRMJOCC1_4,PRMJOCC1_5,PRMJOCC1_6,PRMJOCC1_7,PRMJOCC1_8,PRMJOCC1_9,PRMJOCC1_10,PESEX_2,PEEDUCA_40,PEEDUCA_41,PEEDUCA_42,PEEDUCA_43,PEEDUCA_44,PEEDUCA_45,PEEDUCA_46,PTDTRACE_1,PTDTRACE_3,PEHSPNON_2,population,case_delta,party,percent_red,pop_density
1,13886840,1,15,3,3,30,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7055292,1,16,5,1,59,1,1,0,3,0,2,1,-1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6978345,1,13,1,7,59,0,1,0,4,0,2,1,-1,40,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,8945984,1,15,4,1,72,1,0,6,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7055292,1,14,1,7,57,0,1,0,6,0,2,1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,13347473,1,14,3,3,56,0,1,0,4,0,2,1,-1,40,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7785188,1,16,4,1,41,1,0,7,4,0,2,1,-1,48,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5286818,1,15,4,1,39,1,1,0,5,0,2,1,-1,32,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,10371393,1,15,2,1,34,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7336033,1,14,2,3,56,0,1,0,6,1,2,1,-1,55,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6699974,1,16,4,1,55,1,1,0,6,0,2,1,-1,60,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5286818,1,15,4,1,37,1,1,0,4,0,2,1,-1,40,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6978345,1,16,2,1,62,1,1,0,6,1,2,1,-1,55,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6978345,1,15,1,7,59,0,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6978345,1,12,1,7,56,0,1,0,6,0,2,1,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7313421,1,15,1,6,49,0,1,0,6,0,2,1,-1,60,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,12100293,1,15,3,4,48,0,1,0,4,0,2,1,-1,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5840518,1,13,4,1,39,1,1,0,1,0,2,1,-1,30,0,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5914642,1,15,2,1,42,1,0,13,4,0,2,1,-1,40,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5229159,1,15,1,7,36,0,1,0,2,1,2,1,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7043692,1,16,4,1,60,1,1,0,4,0,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7300984,1,12,1,6,32,0,1,0,1,0,2,1,-1,6,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5090283,1,15,2,7,41,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6978345,1,15,4,1,59,1,1,0,4,1,2,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6626902,1,12,1,7,54,0,1,0,4,0,2,1,-1,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5383458,1,16,2,1,32,1,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6319332,1,13,2,3,54,0,1,0,4,0,2,1,-1,24,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6602461,1,11,1,7,59,0,1,0,4,0,2,1,-1,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6530453,1,9,1,7,55,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6895142,1,14,7,1,43,1,1,0,1,0,2,1,-1,6,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6201567,1,16,2,1,60,1,1,0,6,0,2,1,-1,65,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6654450,1,16,3,1,67,1,1,0,3,0,2,1,-1,35,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,4763573,1,14,5,4,42,0,1,0,4,0,2,1,-1,40,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6769380,1,13,3,6,46,0,1,0,4,0,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,4893535,1,16,4,1,38,1,1,0,2,0,2,1,-1,32,0,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6259699,1,9,1,7,28,0,1,0,2,0,1,2,-1,55,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6389012,1,15,1,6,50,0,1,0,4,0,2,1,-1,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6269948,1,15,2,4,50,0,1,0,3,1,1,2,1,11,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7146138,0,16,2,1,57,1,1,0,4,1,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6751010,0,15,3,1,52,1,1,0,5,0,2,1,-1,50,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7407591,0,12,3,3,45,0,1,0,3,1,2,1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7437717,0,12,2,3,32,0,1,0,3,0,2,1,-1,38,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7512251,0,15,3,1,48,1,0,5,6,0,2,1,-1,60,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,8754627,0,14,3,4,44,0,1,0,3,0,2,1,-1,35,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5424466,0,14,2,1,31,1,1,0,3,0,2,1,-1,37,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5484279,0,16,2,1,31,1,1,0,3,1,1,2,-1,38,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,7437717,0,15,1,6,31,0,1,0,4,0,2,1,-1,45,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6814293,0,13,2,1,26,1,1,0,4,1,2,1,-1,40,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
0,8990904,0,10,1,6,44,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5354893,0,15,7,1,37,1,1,0,4,0,2,1,-1,42,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,6626670,0,13,1,7,64,0,1,0,4,0,2,1,-1,40,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,5424466,0,14,2,2,30,1,1,0,6,1,1,2,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,731545.0,1907.343010752688,1.0,61.41638548735641,1.0
1,44086852,1,12,2,7,30,0,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,51568570,1,15,5,1,34,1,1,0,4,0,2,1,-1,40,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,74964945,1,13,6,1,55,1,0,12,4,0,2,1,-1,40,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,56696138,1,13,2,4,55,0,1,0,4,0,2,1,-1,40,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,44849993,1,15,2,7,31,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,42875143,1,13,1,7,43,0,1,0,4,0,2,1,-1,52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,73689386,1,14,6,1,60,1,0,15,4,0,2,1,-1,40,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,52924688,1,15,4,1,54,1,1,0,2,0,2,1,-1,20,0,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,52106299,1,14,2,1,50,1,1,0,4,0,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
0,42970577,1,4,1,7,72,0,1,0,2,1,2,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,70659551,1,16,2,7,25,0,1,0,4,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,52924688,1,14,4,1,56,1,1,0,5,1,1,2,-1,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,58892452,1,14,2,1,55,1,1,0,4,0,2,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,82746770,1,10,1,7,34,0,0,16,3,0,2,1,1,30,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,52476335,1,12,2,3,27,0,1,0,4,0,2,1,-1,40,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,91346990,1,13,2,4,36,0,1,0,4,0,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,56789636,1,12,2,1,66,1,1,0,1,0,2,1,-1,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,75903083,1,15,2,1,35,1,0,21,6,1,1,2,-1,80,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,49781147,1,14,2,1,36,1,1,0,4,0,2,1,-1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,53840812,1,6,2,1,54,1,1,0,4,0,2,1,-1,40,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,59911877,1,15,3,1,56,1,1,0,3,0,2,1,-1,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,60337346,1,10,2,6,28,0,1,0,4,0,2,1,-1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,80393695,1,13,4,1,57,1,0,15,4,0,2,1,-1,40,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,82141683,1,11,4,3,22,0,0,18,2,0,2,1,-1,30,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,57772661,1,10,2,1,69,1,1,0,5,1,2,1,-1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,49891062,1,13,1,6,36,0,0,15,6,1,2,1,-1,70,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,59884954,1,15,2,6,54,0,1,0,5,0,2,1,-1,45,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,55731430,1,15,3,1,57,1,1,0,6,1,2,1,-1,30,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,38913008,1,14,1,6,35,0,1,0,6,0,2,1,-1,50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,44986150,1,16,3,1,55,1,1,0,6,0,2,1,-1,60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
1,51401324,1,16,2,1,37,1,1,0,4,0,2,1,-1,40,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7278717.0,128135.00215053765,1.0,48.958972591710854,58.0
